Codigo foto	Carpeta/Subcarpeta	Camara usada	Fecha	Familia	Genero	Especie	Nombre cientifico	Código/ ID del individuo*	Descripcion o Ubicacion	Quebrada-transecto	Colectores	Metodo de captura	file_name
DSC_0476 - DSC_0477	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Crenicichla	sp. 1	Crenicichla sp. 1	T5-CV1QH-12	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0477.JPG
DSC_0478 - DSC_0479	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae				T5-CV1QH-13	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0478.JPG
DSC_0478 - DSC_0479	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae				T5-CV1QH-13	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0479.JPG
DSC_0480 - DSC_0481	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Ancistrus	sp. 1	Ancistrus sp. 1	T5-CV1QH-14	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0480.JPG
DSC_0480 - DSC_0481	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Ancistrus	sp. 1	Ancistrus sp. 1	T5-CV1QH-14	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0481.JPG
DSC_0482 - DSC_0483	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	T5-CV1QH-15	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0482.JPG
DSC_0482 - DSC_0483	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	T5-CV1QH-15	Hermogeno	T5-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0483.JPG
DSC_0484 - DSC_0485	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T6-CV1QH-01	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0484.JPG
DSC_0484 - DSC_0485	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T6-CV1QH-01	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0485.JPG
DSC_0486 - DSC_0487	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	Astyanas cf. anterior	T6-CV1QH-02	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0486.JPG
DSC_0486 - DSC_0487	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	Astyanas cf. anterior	T6-CV1QH-02	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0487.JPG
DSC_0488 - DSC_0489	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	Astyanas cf. anterior	T6-CV1QH-03	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0488.JPG
DSC_0488 - DSC_0489	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	Astyanas cf. anterior	T6-CV1QH-03	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0489.JPG
DSC_0490 - DSC_0491	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	Astyanas cf. anterior	T6-CV1QH-04	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0490.JPG
DSC_0490 - DSC_0491	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. anterior	Astyanas cf. anterior	T6-CV1QH-04	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0491.JPG
DSC_0492 - DSC_0493	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T6-CV1QH-05	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0492.JPG
DSC_0492 - DSC_0493	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T6-CV1QH-05	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0493.JPG
DSC_0494 - DSC_0495	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T6-CV1QH-06	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0494.JPG
DSC_0494 - DSC_0495	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T6-CV1QH-06	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0495.JPG
DSC_0496 - DSC_0497	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T6-CV1QH-07	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0496.JPG
DSC_0496 - DSC_0497	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Astyanax	cf. lacustris	Astyanax cf. lacustris	T6-CV1QH-07	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0497.JPG
DSC_0498 - DSC_0499	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T6-CV1QH-08	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0498.JPG
DSC_0498 - DSC_0499	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T6-CV1QH-08	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0499.JPG
DSC_0500 - DSC_0501	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T6-CV1QH-09	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0500.JPG
DSC_0500 - DSC_0501	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T6-CV1QH-09	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0501.JPG
DSC_0502 - DSC_0503	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Ancistrus			T6-CV1QH-10	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0502.JPG
DSC_0502 - DSC_0503	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Loricariidae	Ancistrus			T6-CV1QH-10	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0503.JPG
DSC_0504 - DSC_0505	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Bujurquina	moriorum	Bujurquina moriorum	T6-CV1QH-11	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0504.JPG
DSC_0504 - DSC_0505	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Cichlidae	Bujurquina	moriorum	Bujurquina moriorum	T6-CV1QH-11	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0505.JPG
DSC_0506 - DSC_0507	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	Corydoras aeneus	T6-CV1QH-12	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0506.JPG
DSC_0506 - DSC_0507	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Callichthyidae	Corydoras	aeneus	Corydoras aeneus	T6-CV1QH-12	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0507.JPG
DSC_0508 - DSC_0509	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T6-CV1QH-13	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0508.JPG
DSC_0508 - DSC_0509	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T6-CV1QH-13	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0509.JPG
DSC_0510 - DSC_0511	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T6-CV1QH-14	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0510.JPG
DSC_0510 - DSC_0511	Morona 3ra entrada 2019,nov	Nikon D 3500	Fri Nov 22 00:00:00 EST 2019	Characidae	Moenkhausia	comma	Moenkhausia comma	T6-CV1QH-14	Hermogeno	T6-30-50	Morgan, Leo, Segundo y Elias	Red de arrastre	DSC_0511.JPG
DSC_0527 - DSC_0528	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA01	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0527.JPG
DSC_0527 - DSC_0528	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA01	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0528.JPG
DSC_0529 - DSC_0530	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA02	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0529.JPG
DSC_0529 - DSC_0530	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA02	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0530.JPG
DSC_0531 - DSC_0532	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM01-CV1QMA03	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0531.JPG
DSC_0531 - DSC_0532	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM01-CV1QMA03	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0532.JPG
DSC_0533 - DSC_0534	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA04	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0533.JPG
DSC_0533 - DSC_0534	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA04	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0534.JPG
DSC_0535 - DSC_0536	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA05	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0535.JPG
DSC_0535 - DSC_0536	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA05	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0536.JPG
DSC_0537 - DSC_0538	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA06	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0537.JPG
DSC_0537 - DSC_0538	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA06	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0538.JPG
DSC_0539 - DSC_0540	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA07	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0539.JPG
DSC_0539 - DSC_0540	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA07	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0540.JPG
DSC_0541 - DSC_0542	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA08	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0541.JPG
DSC_0541 - DSC_0542	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA08	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0542.JPG
DSC_0543 - DSC_0544	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM01-CV1QMA09	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0543.JPG
DSC_0543 - DSC_0544	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM01-CV1QMA09	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0544.JPG
DSC_0545 - DSC_0546	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA10	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0545.JPG
DSC_0545 - DSC_0546	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA10	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0546.JPG
DSC_0547 - DSC_0548	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA11	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0547.JPG
DSC_0547 - DSC_0548	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA11	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0548.JPG
DSC_0549 - DSC_0550	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM01-CV1QMA12	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0549.JPG
DSC_0549 - DSC_0550	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM01-CV1QMA12	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0550.JPG
DSC_0551 - DSC_0552	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA13	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0551.JPG
DSC_0551 - DSC_0552	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Knodus	sp. 1	Knodus sp. 1	PM01-CV1QMA13	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0552.JPG
DSC_0553 - DSC_0554	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM01-CV1QMA14	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0553.JPG
DSC_0553 - DSC_0554	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Creagrutus	beni	Creagrutus beni	PM01-CV1QMA14	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0554.JPG
DSC_0555 - DSC_0556	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Tyttocharax	sp. 1	Tyttocharax sp. 1	PM01-CV1QMA15	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0555.JPG
DSC_0555 - DSC_0556	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Tyttocharax	sp. 1	Tyttocharax sp. 1	PM01-CV1QMA15	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0556.JPG
DSC_0557 - DSC_0558	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	Otocinclus macrospilus	PM01-CV1QMA16	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0557.JPG
DSC_0557 - DSC_0558	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Loricariidae	Otocinclus	macrospilus	Otocinclus macrospilus	PM01-CV1QMA16	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0558.JPG
DSC_0559 - DSC_0560	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Heptapteridae	Imparfinis	cf. stictonotus	Imparfinus cf. stictonotus	PM01-CV1QMA17	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0559.JPG
DSC_0559 - DSC_0560	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Heptapteridae	Imparfinis	cf. stictonotus	Imparfinus cf. stictonotus	PM01-CV1QMA17	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0560.JPG
DSC_0561 - DSC_0562	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	PM01-CV1QMA18	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0561.JPG
DSC_0561 - DSC_0562	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Hemigrammus	sp. 1	Hemigrammus sp. 1	PM01-CV1QMA18	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0562.JPG
DSC_0563 - DSC_0564	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Trichomycteridae	Acanthopoma	annectens	Acanthopoma annectens	PM01-CV1QMA19	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0563.JPG
DSC_0563 - DSC_0564	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Trichomycteridae	Acanthopoma	annectens	Acanthopoma annectens	PM01-CV1QMA19	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0564.JPG
DSC_0565 - DSC_0566	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Tyttocharax	sp. 1	Tyttocharax sp. 1	PM01-CV1QMA20	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0565.JPG
DSC_0565 - DSC_0566	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Tyttocharax	sp. 1	Tyttocharax sp. 1	PM01-CV1QMA20	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0566.JPG
DSC_0567 - DSC_0568	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Tyttocharax	sp. 1	Tyttocharax sp. 1	PM01-CV1QMA21	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0567.JPG
DSC_0567 - DSC_0568	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Tyttocharax	sp. 1	Tyttocharax sp. 1	PM01-CV1QMA21	Mashumabara 	PM-01	Leo, Morgan y Perciles	Red de arrastre	DSC_0568.JPG
DSC_0569 - DSC_0570	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM02-CV1QMA01	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0569.JPG
DSC_0569 - DSC_0570	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM02-CV1QMA01	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0570.JPG
DSC_0571 - DSC_0572	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM02-CV1QMA02	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0571.JPG
DSC_0571 - DSC_0572	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Heptapteridae	Pimelodella	sp. 2	Pimelodella sp. 2	PM02-CV1QMA02	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0572.JPG
DSC_0573 - DSC_0574	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	PM02-CV1QMA03	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0573.JPG
DSC_0573 - DSC_0574	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	PM02-CV1QMA03	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0574.JPG
DSC_0575 - DSC_0576	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	PM02-CV1QMA04	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0575.JPG
DSC_0575 - DSC_0576	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Gasteropelecidae	Gasteropelecus	sternicla	Gasteropelecus sternicla	PM02-CV1QMA04	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0576.JPG
DSC_0577 - DSC_0578	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Crenuchidae	Characidium	sp. 1	Characidium sp. 1	PM02-CV1QMA05	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0577.JPG
DSC_0577 - DSC_0578	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Crenuchidae	Characidium	sp. 1	Characidium sp. 1	PM02-CV1QMA05	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0578.JPG
DSC_0579 - DSC_0580	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Curimatidae	Steindachnerina	guentheri	Steindachnerina guentheri	PM02-CV1QMA06	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0579.JPG
DSC_0579 - DSC_0580	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Curimatidae	Steindachnerina	guentheri	Steindachnerina guentheri	PM02-CV1QMA06	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0580.JPG
DSC_0581 - DSC_0582	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Moenkhausia	collettii	Moenkhausia collettii	PM02-CV1QMA07	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0581.JPG
DSC_0581 - DSC_0582	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Characidae	Moenkhausia	collettii	Moenkhausia collettii	PM02-CV1QMA07	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0582.JPG
DSC_0583 - DSC_0584	Morona 3ra entrada 2019,nov	Nikon D 3500	Mon Nov 25 00:00:00 EST 2019	Callichthyidae	Corydoras	atropersonatus	Corydoras atropersonatus	PM02-CV1QMA08	Mashumabara 	PM-02	Leo, Morgan y Perciles	Red de arrastre	DSC_0583.JPG
